05PRI000088,05LOB000232,408000
05PRI000088,07LOB000517,12000
05PRI000089,05LOB000294,2151800
05PRI000090,05LOB000019,1741882
05PRI000090,05LOB000326,2596020
05PRI000090,05LOB000327,768742
05PRI000090,08LOB000531,102400
05PRI000091,05LOB000164,725435
05PRI000092,05LOB000088,1927348
05PRI000092,05LOB000267,85977
05PRI000092,05LOB000274,1927348
05PRI000092,07LOB000438,1135371
05PRI000093,05LOB000252,22000
05PRI000094,05LOB000092,106349
05PRI000094,05LOB000156,2625352
05PRI000094,05LOB000330,2250301
05PRI000094,07LOB000453,395851
05PRI000094,09LOB000617,0
05PRI000094,10LOB000665,0
05PRI000095,05LOB000078,36500408
05PRI000095,05LOB000079,36500408
05PRI000095,06LOB000386,891320
05PRI000096,05LOB000008,392000
05PRI000097,05LOB000003,3959345
05PRI000097,05LOB000048,1296729
05PRI000097,05LOB000129,3959345
05PRI000097,05LOB000152,76544
05PRI000097,08LOB000546,88329
05PRI000097,08LOB000572,295081
05PRI000097,09LOB000605,724315
05PRI000097,09LOB000623,295371
05PRI000098,05LOB000044,775455
05PRI000098,05LOB000321,775455
05PRI000098,11LOB000729,0
05PRI000099,05LOB000008,5775930
05PRI000099,05LOB000120,52125
05PRI000099,05LOB000303,5775930
05PRI000099,05LOB000357,4726670
05PRI000100,05LOB000157,20539792
05PRI000100,05LOB000200,1412167
05PRI000100,05LOB000277,19831523
05PRI000100,06LOB000429,10634954
05PRI000101,05LOB000145,847488
05PRI000102,05LOB000007,5396690
05PRI000103,05LOB000007,3349175
05PRI000103,05LOB000054,7500
05PRI000103,05LOB000056,323750
05PRI000104,05LOB000239,0
05PRI000104,05LOB000245,80808
05PRI000105,05LOB000035,5750529
05PRI000105,05LOB000089,2393410
05PRI000105,05LOB000277,1577033
05PRI000106,05LOB000240,6874000
05PRI000107,05LOB000007,8589738
05PRI000107,07LOB000463,337810
05PRI000108,05LOB000068,405000
05PRI000109,05LOB000005,2083254
05PRI000109,05LOB000019,16800
05PRI000109,05LOB000311,60833
05PRI000110,05LOB000068,20000
05PRI000111,05LOB000003,3401398
05PRI000111,05LOB000005,8535537
05PRI000111,05LOB000019,150500
05PRI000111,07LOB000471,336109
05PRI000111,07LOB000522,1677928
05PRI000111,10LOB000630,50219
05PRI000112,05LOB000005,3056958
05PRI000112,05LOB000019,2038674
05PRI000112,05LOB000216,97813
05PRI000112,05LOB000311,3056958
05PRI000113,05LOB000005,73095
05PRI000113,05LOB000008,0
05PRI000113,05LOB000011,264339
05PRI000113,05LOB000080,8520023
05PRI000114,05LOB000140,49193
05PRI000114,05LOB000232,143401
05PRI000115,05LOB000197,55300
05PRI000115,05LOB000252,84125
05PRI000115,06LOB000368,133000
05PRI000115,06LOB000426,0
05PRI000115,07LOB000488,0
05PRI000116,05LOB000349,143287
05PRI000116,05LOB000352,0
05PRI000117,05LOB000164,50000
05PRI000118,05LOB000007,1470766
05PRI000118,05LOB000245,284000
05PRI000119,05LOB000092,6258028
05PRI000120,05LOB000007,11744417
05PRI000120,05LOB000342,256430
05PRI000120,07LOB000503,38215
05PRI000123,05LOB000245,3508400
05PRI000124,05LOB000047,12784481
05PRI000124,05LOB000302,6667043
05PRI000124,06LOB000368,986927
05PRI000125,05LOB000092,1704000
05PRI000126,05LOB000140,109689
05PRI000126,05LOB000232,190281
05PRI000127,05LOB000007,109231
05PRI000127,05LOB000174,147006
05PRI000127,10LOB000658,147006
05PRI000128,05LOB000042,8232063
05PRI000128,05LOB000164,7794199
05PRI000128,05LOB000308,5500
05PRI000128,05LOB000309,7794199
05PRI000128,05LOB000333,22405
05PRI000128,06LOB000400,1716399
05PRI000128,07LOB000444,4670599
05PRI000128,08LOB000540,139046
05PRI000129,05LOB000302,40000
05PRI000130,05LOB000019,1020369
05PRI000130,08LOB000531,153200
05PRI000131,05LOB000092,5081518
05PRI000131,05LOB000145,5081518
05PRI000132,05LOB000005,4827166
05PRI000133,05LOB000093,16384549
05PRI000133,05LOB000105,16384549
05PRI000133,05LOB000198,16384549
05PRI000133,05LOB000358,12803736
05PRI000134,05LOB000007,1087440
05PRI000135,05LOB000050,5786000
05PRI000135,05LOB000072,9769200
05PRI000135,05LOB000166,8250
05PRI000135,05LOB000185,9769200
05PRI000135,07LOB000471,1937100
05PRI000135,07LOB000481,1068300
05PRI000135,07LOB000491,1937100
05PRI000136,05LOB000009,157500
05PRI000136,06LOB000368,2126662
05PRI000137,05LOB000188,2508799
05PRI000137,05LOB000245,4252421
05PRI000137,05LOB000292,2508799
05PRI000138,05LOB000011,17217474
05PRI000139,05LOB000019,986243
05PRI000139,05LOB000192,1916578
05PRI000139,08LOB000531,214560
05PRI000140,05LOB000007,100400
05PRI000141,05LOB000004,28776585
05PRI000141,05LOB000006,60770072
05PRI000141,05LOB000007,5741139
05PRI000141,05LOB000217,60770072
05PRI000141,05LOB000249,10670346
05PRI000141,05LOB000270,16961064
05PRI000141,11LOB000680,831525
05PRI000142,05LOB000116,734803
05PRI000143,05LOB000268,0
05PRI000143,07LOB000462,0
05PRI000144,05LOB000007,7059204
05PRI000145,05LOB000143,2405200
05PRI000146,05LOB000092,327700
05PRI000147,05LOB000007,4870853
05PRI000148,05LOB000013,9276002
05PRI000149,05LOB000007,8308013
05PRI000150,05LOB000007,9035578
05PRI000151,05LOB000013,4081031
05PRI000151,05LOB000092,104800
05PRI000151,06LOB000378,0
05PRI000153,05LOB000083,11627992
05PRI000153,05LOB000121,2408495
05PRI000153,05LOB000162,22617658
05PRI000153,05LOB000192,22617658
05PRI000153,05LOB000201,22617658
05PRI000153,05LOB000218,1985196
05PRI000153,05LOB000273,13036240
05PRI000153,05LOB000361,11482041
05PRI000153,06LOB000433,11627992
05PRI000153,07LOB000456,11627992
05PRI000153,07LOB000460,274671
05PRI000153,07LOB000478,11627992
05PRI000153,09LOB000621,1868485
05PRI000153,09LOB000622,1868485
05PRI000154,05LOB000302,1500000
05PRI000156,05LOB000007,2516198
05PRI000156,05LOB000081,328417
05PRI000156,05LOB000228,642626
05PRI000157,05LOB000013,6326007
05PRI000157,06LOB000378,2324
05PRI000158,05LOB000143,2929961
05PRI000158,05LOB000174,169400
05PRI000158,05LOB000254,0
05PRI000158,05LOB000281,0
05PRI000158,11LOB000685,169400
05PRI000159,05LOB000049,13701
05PRI000160,05LOB000003,2884000
05PRI000161,05LOB000005,1674358
05PRI000161,05LOB000345,232678
05PRI000162,05LOB000087,316250
05PRI000162,07LOB000502,1191300
05PRI000163,05LOB000003,3136000
05PRI000164,05LOB000087,113850
05PRI000164,05LOB000164,631733
05PRI000165,05LOB000070,182
05PRI000166,05LOB000008,271000
05PRI000167,05LOB000164,23400
05PRI000167,05LOB000249,8700
05PRI000167,05LOB000333,8700
05PRI000168,05LOB000011,3332000
05PRI000169,05LOB000003,0
05PRI000169,05LOB000007,6492677
05PRI000170,05LOB000008,7313600
05PRI000170,05LOB000112,9000
05PRI000171,05LOB000164,0
05PRI000172,05LOB000262,112500
05PRI000172,06LOB000402,0
05PRI000172,08LOB000533,30000
05PRI000173,05LOB000075,32765
05PRI000174,05LOB000107,0
05PRI000175,05LOB000092,3381506
05PRI000176,05LOB000130,0
05PRI000176,05LOB000256,0
05PRI000176,05LOB000264,0
05PRI000176,05LOB000332,0
05PRI000176,07LOB000498,0
05PRI000177,05LOB000300,103125
05PRI000178,05LOB000094,1092334
05PRI000179,05LOB000102,850
05PRI000179,05LOB000125,776475
05PRI000181,05LOB000006,0
05PRI000181,05LOB000008,2622000
05PRI000181,05LOB000092,833700
05PRI000182,05LOB000005,194400
05PRI000183,05LOB000290,715000
05PRI000183,08LOB000530,1424000
05PRI000183,08LOB000552,1222500
05PRI000184,05LOB000007,17615687
05PRI000184,05LOB000008,0
05PRI000185,05LOB000005,6854268
05PRI000185,06LOB000380,6800129
05PRI000186,05LOB000034,163200
05PRI000186,05LOB000109,652800
05PRI000187,05LOB000011,45270
05PRI000188,05LOB000212,2115861
05PRI000189,05LOB000076,926400
05PRI000189,05LOB000124,72000
05PRI000189,07LOB000514,95498
05PRI000191,05LOB000076,48000
05PRI000192,05LOB000092,1362200
05PRI000193,05LOB000310,0
05PRI000194,05LOB000007,7387991
05PRI000194,05LOB000055,956925
05PRI000194,05LOB000163,66372
05PRI000195,05LOB000067,5400
05PRI000195,05LOB000170,9600
05PRI000195,05LOB000228,169410
05PRI000195,05LOB000231,672556
05PRI000196,05LOB000194,598000
05PRI000197,05LOB000307,0
05PRI000198,05LOB000003,306000
05PRI000199,05LOB000363,1485300
05PRI000199,10LOB000651,185611
05PRI000200,05LOB000240,1259946
05PRI000201,05LOB000061,0
05PRI000202,05LOB000164,108000
05PRI000203,05LOB000251,124200
05PRI000204,05LOB000009,240000
05PRI000204,05LOB000092,7700
05PRI000204,07LOB000489,0
05PRI000205,05LOB000009,4013044
05PRI000206,05LOB000140,41902
05PRI000206,05LOB000144,8356913
05PRI000206,05LOB000151,8356913
05PRI000206,05LOB000232,2949521
05PRI000206,05LOB000299,937500
05PRI000208,05LOB000236,2610000
05PRI000209,05LOB000282,84000
05PRI000210,05LOB000005,2401747
05PRI000211,05LOB000140,112103
05PRI000211,05LOB000232,185547
05PRI000212,05LOB000140,55438
05PRI000212,05LOB000232,115602
05PRI000213,05LOB000008,14474103
05PRI000213,05LOB000104,4520944
05PRI000213,05LOB000246,14474103
05PRI000213,05LOB000286,7698663
05PRI000213,07LOB000464,18648
05PRI000213,10LOB000652,1060032
05PRI000215,05LOB000164,1313200
05PRI000216,05LOB000140,43107
05PRI000216,05LOB000232,104102
05PRI000217,05LOB000244,38000
05PRI000218,05LOB000164,3074000
05PRI000219,05LOB000279,1197575
05PRI000220,05LOB000092,268800
05PRI000220,05LOB000123,0
05PRI000221,05LOB000007,703944
05PRI000221,05LOB000008,6686160
05PRI000221,05LOB000160,5197720
05PRI000222,05LOB000143,5537519
05PRI000223,05LOB000008,1670500
05PRI000223,05LOB000013,539027
05PRI000223,05LOB000143,134000
05PRI000223,05LOB000167,0
05PRI000223,05LOB000195,6773413
05PRI000223,06LOB000378,10125
05PRI000224,05LOB000076,476510
05PRI000224,05LOB000253,11172165
05PRI000224,05LOB000335,2061454
05PRI000224,05LOB000350,382320
05PRI000224,07LOB000490,6418150
05PRI000224,08LOB000575,430637
05PRI000224,10LOB000670,293040
05PRI000225,05LOB000001,20000
05PRI000225,05LOB000037,1092003
05PRI000227,05LOB000005,1111194
05PRI000227,05LOB000138,808869
05PRI000227,11LOB000698,18069
05PRI000228,05LOB000140,155386
05PRI000228,05LOB000232,289586
05PRI000229,05LOB000035,2304000
05PRI000230,05LOB000013,34322
05PRI000230,05LOB000140,133100
05PRI000230,05LOB000232,790660
05PRI000231,05LOB000007,1042956
05PRI000232,05LOB000194,6876321
05PRI000232,05LOB000223,9803050
05PRI000233,05LOB000011,6289010
05PRI000234,05LOB000190,881118
05PRI000234,08LOB000531,363222
05PRI000235,05LOB000034,902700
05PRI000235,05LOB000109,408000
05PRI000236,05LOB000194,7979298
05PRI000237,05LOB000016,6073387
05PRI000238,05LOB000001,36500
05PRI000238,05LOB000037,0
05PRI000238,05LOB000365,1057494
05PRI000238,08LOB000531,105270
05PRI000239,05LOB000003,16000
05PRI000240,05LOB000039,194824
05PRI000241,05LOB000001,0
05PRI000242,05LOB000158,651006
05PRI000242,05LOB000164,313624
05PRI000242,05LOB000242,651006
05PRI000242,05LOB000333,12124
05PRI000242,08LOB000534,169065
05PRI000243,05LOB000003,30000
05PRI000243,05LOB000225,3506997
05PRI000243,05LOB000252,48000
05PRI000243,06LOB000368,2717998
05PRI000244,05LOB000003,4598659
05PRI000245,05LOB000224,1802349
05PRI000246,05LOB000019,1100664
05PRI000246,05LOB000145,1500
05PRI000246,08LOB000531,102480
05PRI000246,08LOB000551,614907
05PRI000247,05LOB000007,500500
05PRI000248,05LOB000140,43289
05PRI000248,05LOB000232,100793
05PRI000249,05LOB000035,3025600
05PRI000250,05LOB000007,1058117
05PRI000251,05LOB000008,207749
05PRI000251,05LOB000013,259687
05PRI000251,05LOB000167,2539063
05PRI000251,05LOB000245,64000
05PRI000251,06LOB000378,2599011
05PRI000251,09LOB000580,0
05PRI000252,05LOB000007,96519
05PRI000253,05LOB000115,336377
05PRI000254,05LOB000005,1021540
05PRI000254,05LOB000141,775930
05PRI000254,05LOB000178,202779
05PRI000254,05LOB000179,202779
05PRI000254,05LOB000199,103755
05PRI000254,05LOB000255,775930
05PRI000254,05LOB000265,775930
05PRI000254,06LOB000376,185186
05PRI000255,05LOB000008,186800
05PRI000255,05LOB000009,66900
05PRI000255,05LOB000043,26353
05PRI000255,05LOB000087,7934689
05PRI000255,05LOB000164,125496
05PRI000255,05LOB000167,7824750
05PRI000255,05LOB000245,66900
05PRI000255,05LOB000249,3874395
05PRI000255,05LOB000333,26225412
05PRI000256,05LOB000086,468218
05PRI000256,05LOB000143,468218
05PRI000256,05LOB000252,94097
05PRI000256,06LOB000368,142500
05PRI000257,05LOB000007,1452830
05PRI000257,05LOB000245,96000
05PRI000258,05LOB000164,10243366
05PRI000259,05LOB000252,12000
05PRI000259,06LOB000368,456000
05PRI000260,05LOB000007,3236174
05PRI000261,05LOB000001,0
05PRI000261,07LOB000451,4000
05PRI000262,05LOB000008,29083441
05PRI000262,05LOB000059,1245045
05PRI000262,05LOB000068,348591
05PRI000262,05LOB000115,331350
05PRI000262,05LOB000172,29083441
05PRI000262,05LOB000216,7781342
05PRI000262,05LOB000258,29083441
05PRI000262,05LOB000287,348591
05PRI000262,05LOB000365,191421
05PRI000262,08LOB000531,12803615
05PRI000262,08LOB000547,55719
05PRI000262,10LOB000640,3763729
05PRI000263,05LOB000038,0
05PRI000263,05LOB000090,0
05PRI000263,05LOB000159,0
05PRI000263,06LOB000374,0
05PRI000263,06LOB000414,0
05PRI000265,05LOB000252,24000
05PRI000265,06LOB000368,1012000
05PRI000266,05LOB000074,361240
05PRI000267,05LOB000317,836224
05PRI000268,05LOB000008,388
05PRI000268,05LOB000304,176476
05PRI000269,05LOB000007,4891555
05PRI000270,05LOB000062,3855390
05PRI000270,05LOB000110,8088
05PRI000270,11LOB000716,24900
05PRI000271,05LOB000083,128000
05PRI000271,06LOB000423,800000
05PRI000272,05LOB000164,2107200
05PRI000272,05LOB000271,5017600
05PRI000272,05LOB000333,38200
05PRI000273,05LOB000069,2532
05PRI000274,05LOB000092,321100
05PRI000275,05LOB000025,22073
05PRI000276,05LOB000102,0
05PRI000277,05LOB000364,22968
05PRI000278,05LOB000035,24000
05PRI000279,05LOB000007,1193582
05PRI000280,05LOB000007,66646
05PRI000281,05LOB000007,3153066
05PRI000282,05LOB000132,0
05PRI000282,05LOB000143,4988000
05PRI000283,05LOB000132,0
05PRI000283,10LOB000638,3200
05PRI000284,05LOB000006,0
05PRI000284,05LOB000092,49600
05PRI000285,05LOB000076,8580
05PRI000285,05LOB000164,1175645
05PRI000285,05LOB000295,34087
05PRI000285,07LOB000511,138475
05PRI000285,10LOB000645,272000
05PRI000286,05LOB000076,10400
05PRI000286,05LOB000143,432000
05PRI000286,05LOB000302,22500
05PRI000287,05LOB000007,3469594
05PRI000288,05LOB000016,7825979
05PRI000288,05LOB000229,334125
05PRI000288,07LOB000470,284252
05PRI000288,07LOB000509,2459399
05PRI000289,05LOB000073,13119207
05PRI000289,05LOB000145,12753
05PRI000289,05LOB000150,2240522
05PRI000289,05LOB000233,10414773
05PRI000289,05LOB000321,0
05PRI000289,07LOB000512,4504304
05PRI000289,07LOB000513,12653
05PRI000290,05LOB000008,10887200
05PRI000290,05LOB000068,230000
05PRI000290,07LOB000486,22000
05PRI000291,05LOB000007,2725348
05PRI000291,05LOB000117,3381526
05PRI000292,05LOB000016,6122745
05PRI000292,05LOB000054,5510162
05PRI000292,11LOB000723,20000
05PRI000293,05LOB000007,9392497
05PRI000294,05LOB000001,649200
05PRI000294,05LOB000013,136200
05PRI000294,09LOB000613,565920
05PRI000295,05LOB000312,0
05PRI000296,05LOB000006,366621
05PRI000296,05LOB000082,8787472
05PRI000296,05LOB000092,8872412
05PRI000296,05LOB000115,12060489
05PRI000296,11LOB000682,602500
05PRI000297,05LOB000234,14424
05PRI000298,05LOB000284,889
05PRI000299,05LOB000164,60000
05PRI000300,05LOB000321,2713200
05PRI000301,05LOB000007,12618397
05PRI000301,05LOB000360,9094064
05PRI000302,05LOB000252,33796
05PRI000302,06LOB000368,1073375
05PRI000303,05LOB000001,5235900
05PRI000304,05LOB000060,645500
05PRI000304,11LOB000719,0
05PRI000306,05LOB000281,335314
05PRI000307,05LOB000005,45075
05PRI000307,05LOB000311,1766232
05PRI000307,08LOB000545,138150
05PRI000308,05LOB000007,59176
05PRI000309,05LOB000007,45142
05PRI000310,05LOB000034,2633300
05PRI000310,05LOB000109,1823900
05PRI000310,05LOB000298,8856000
05PRI000310,08LOB000532,11100
05PRI000311,05LOB000248,0
05PRI000313,05LOB000124,2186290
05PRI000313,05LOB000290,2186290
05PRI000313,08LOB000530,3607444
05PRI000314,05LOB000252,12000
05PRI000314,06LOB000368,504000
05PRI000315,05LOB000005,6000
05PRI000316,05LOB000285,0
05PRI000317,05LOB000143,6004948
05PRI000317,05LOB000319,94673
05PRI000317,06LOB000410,1559129
05PRI000317,08LOB000569,931217
05PRI000317,11LOB000711,113147
05PRI000317,11LOB000713,59259
05PRI000317,11LOB000720,59259
05PRI000318,05LOB000204,6300
05PRI000318,05LOB000207,39900
05PRI000318,07LOB000484,6600
05PRI000319,05LOB000076,317800
05PRI000319,09LOB000615,62914
05PRI000320,05LOB000272,0
05PRI000320,06LOB000391,0
05PRI000320,07LOB000477,0
05PRI000321,05LOB000003,97811
05PRI000321,05LOB000005,121811
05PRI000322,05LOB000140,110590
05PRI000322,05LOB000232,206732
05PRI000324,05LOB000007,3998376
05PRI000325,05LOB000091,6526800
05PRI000325,05LOB000164,6526800
05PRI000325,05LOB000333,243000
05PRI000325,07LOB000494,243000
05PRI000326,05LOB000006,238703
05PRI000326,05LOB000092,11080503
05PRI000326,05LOB000133,14583982
05PRI000326,05LOB000191,16540670
05PRI000326,05LOB000306,3286551
05PRI000326,08LOB000559,3973095
05PRI000327,05LOB000276,528683
05PRI000329,05LOB000007,14330270
05PRI000330,05LOB000245,137200
05PRI000330,05LOB000322,0
05PRI000330,06LOB000406,0
05PRI000332,05LOB000005,634000
05PRI000332,05LOB000046,85690
05PRI000332,05LOB000317,37520
05PRI000333,05LOB000040,2072000
05PRI000334,05LOB000013,6000
05PRI000335,05LOB000301,0
05PRI000336,05LOB000003,851231
05PRI000337,05LOB000124,1429347
05PRI000337,08LOB000530,2496000
05PRI000338,05LOB000164,6200
05PRI000339,05LOB000124,756000
05PRI000339,08LOB000530,555900
05PRI000340,05LOB000189,38188
05PRI000341,05LOB000305,372
05PRI000341,06LOB000421,584000
05PRI000343,05LOB000072,3259592
05PRI000343,05LOB000184,3259592
05PRI000344,05LOB000025,0
05PRI000344,05LOB000099,68800
05PRI000344,05LOB000235,290700
05PRI000344,05LOB000366,68800
05PRI000344,07LOB000514,1414804
05PRI000345,05LOB000019,484199
05PRI000345,05LOB000187,2078264
05PRI000345,05LOB000221,8166
05PRI000346,05LOB000005,5438555
05PRI000347,05LOB000143,4665864
05PRI000348,05LOB000008,2500
05PRI000348,05LOB000076,5000
05PRI000348,05LOB000302,10000
05PRI000349,05LOB000005,320000
05PRI000349,05LOB000302,1824578
05PRI000349,05LOB000359,83437
05PRI000350,05LOB000009,1261529
05PRI000350,05LOB000182,47073214
05PRI000350,05LOB000222,15231879
05PRI000350,05LOB000311,14762915
05PRI000351,05LOB000175,373800
05PRI000351,06LOB000416,0
05PRI000351,09LOB000619,64000
05PRI000353,05LOB000013,605593
05PRI000353,05LOB000182,47761
05PRI000353,05LOB000311,47761
05PRI000353,06LOB000378,0
05PRI000353,09LOB000613,247643
05PRI000354,05LOB000004,194608
05PRI000354,05LOB000106,4017677
05PRI000354,05LOB000173,5305548
05PRI000354,05LOB000215,1507248
05PRI000354,05LOB000356,110132
05PRI000354,11LOB000714,141720
05PRI000354,11LOB000717,14240
05PRI000354,11LOB000722,66000
05PRI000355,05LOB000013,9262272
05PRI000355,05LOB000245,231757
05PRI000356,05LOB000001,1634010
05PRI000357,05LOB000005,12352516
05PRI000357,05LOB000260,13498498
05PRI000358,05LOB000005,13405453
05PRI000358,05LOB000103,111169
05PRI000360,05LOB000115,0
05PRI000361,05LOB000008,6314218
05PRI000361,05LOB000143,6314218
05PRI000361,05LOB000190,6333844
05PRI000362,05LOB000068,682500
05PRI000362,07LOB000514,666280
05PRI000362,08LOB000531,479545
05PRI000362,09LOB000584,167641
05PRI000362,10LOB000660,136947
05PRI000363,05LOB000003,1680574
05PRI000363,05LOB000277,828643
05PRI000364,05LOB000005,1363394
05PRI000365,05LOB000037,0
05PRI000366,05LOB000252,56000
05PRI000366,05LOB000352,1794000
05PRI000366,06LOB000368,2500
05PRI000367,05LOB000064,1394818
05PRI000367,05LOB000092,5680256
05PRI000367,08LOB000554,1626890
05PRI000368,05LOB000007,9789991
05PRI000368,09LOB000616,311817
05PRI000369,05LOB000084,6742500
05PRI000369,05LOB000124,1311700
05PRI000369,05LOB000290,1311700
05PRI000369,08LOB000530,2105600
05PRI000370,05LOB000008,3889993
05PRI000370,05LOB000086,1080194
